drug,metabolite,drug_name,metabolite_name,chembl_id,uniprot_id,bioactivity_type,bioactivity_drug,bioactivity_metabolite,relation_drug,relation_metabolite,source_drug,source_metabolite,source_lagom,logp_drug,logp_metabolite,tpsa_drug,tpsa_metabolite,logd_drug,logd_metabolite,target_classification,template r=0,subset
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL2971,O60674,pKd,7.03,6.29,=,=,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  tk  jaka,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL2973,O75116,pKd,5.64,5.0,=,<,BindingDB,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  agc  dmpk  rock,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL1163101,O75460,pKd,5.64,5.0,=,<,BindingDB,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL1163120,O75747,pKd,6.24,5.0,=,<,BindingDB,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  transferase,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL3981,O94804,pKd,6.23,5.0,=,<,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  ste  ste20  slk,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL2595,O94806,pKd,5.49,5.0,=,<,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  camk  pkd,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL6166,O95819,pKd,6.19,5.0,=,<,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  ste  ste20  msn,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL6167,O95835,pKd,5.96,5.0,=,<,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  agc  ndr,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL2073,P07947,pKd,6.02,5.96,=,=,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  tk  src,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL3905,P07948,pKd,5.38,5.77,=,=,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  tk  src,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL2041,P07949,pKd,6.95,6.21,=,=,Both,Both,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  tk  ret,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL3234,P08631,pKd,6.14,6.02,=,=,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  tk  src,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL1913,P09619,pKd,6.85,7.17,=,=,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  tk  pdgfr,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM+ set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL1936,P10721,pKd,6.97,6.68,=,=,ChEMBL,ChEMBL,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  tk  pdgfr,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL3650,P11362,pKd,5.8,5.0,=,<,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  tk  fgfr,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL2349,P15735,pKd,5.89,5.0,=,<,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  camk  phk,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL2007,P16234,pKd,6.49,6.05,=,=,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  tk  pdgfr,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL299,P17252,pKd,6.14,5.0,=,<,BindingDB,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  agc  pkc  alpha,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL1868,P17948,pKd,6.35,5.0,=,<,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  tk  vegfr,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL5785,P19525,pKd,5.16,5.72,=,=,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  other  pek  pkr,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL4142,P21802,pKd,5.62,5.0,=,<,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  tk  fgfr,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL2918,P22694,pKd,6.62,5.0,=,<,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  agc  pka,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL3616,P24723,pKd,6.54,5.0,=,<,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  agc  pkc  eta,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL5600,P27448,pKd,7.68,6.31,=,=,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  camk  camkl  mark,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL5627,P29376,pKd,5.52,5.0,=,<,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  tk  alk,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL5861,P32298,pKd,6.96,5.54,=,=,BindingDB,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  agc  grk  grk,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL3983,P33981,pKd,6.46,5.0,=,<,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  other  ttk,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL5274,P35590,pKd,5.85,5.0,=,<,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  tk  tie,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL1955,P35916,pKd,6.17,5.0,=,<,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  tk  vegfr,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL279,P35968,pKd,5.49,5.0,=,<,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  tk  vegfr,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL1974,P36888,pKd,8.09,7.91,=,=,Both,ChEMBL,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  tk  pdgfr,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM+ set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL2634,P41240,pKd,5.06,5.0,=,<,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  tk  csk,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL4223,P42685,pKd,5.62,5.35,=,=,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  tk  src,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL2803,P43403,pKd,5.59,6.24,=,=,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  tk  syk,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL2599,P43405,pKd,7.06,7.19,=,=,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  tk  syk,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM+ set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL2276,P45983,pKd,5.36,5.0,=,<,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  cmgc  mapk  jnk,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL2897,P45985,pKd,5.32,5.0,=,<,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  ste  ste7,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL2109,P46734,pKd,5.28,5.0,=,<,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  ste  ste7,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL4224,P49759,pKd,6.46,5.05,=,=,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  cmgc  clk,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL4225,P49760,pKd,6.07,5.0,=,<,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  cmgc  clk,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL262,P49841,pKd,5.74,5.0,=,<,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  cmgc  gsk,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL2250,P51451,pKd,6.3,6.22,=,=,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  tk  src,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL3834,P51813,pKd,5.0,5.77,<,=,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  tk  tec,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL5818,P51817,pKd,6.02,5.0,=,<,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  agc  pka,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL2148,P52333,pKd,7.92,7.43,=,=,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  tk  jaka,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM+ set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL2558,P53355,pKd,5.33,5.0,=,<,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  camk  dapk,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL2637,P53779,pKd,5.44,5.0,=,<,Both,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  cmgc  mapk  jnk,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,MIDOSTAURIN,CGP-52421,CHEMBL1795165,P57058,pKd,6.62,5.0,=,<,BindingDB,BindingDB,DrugBank,5.91,5.4,77.73,97.96,3.398,2.873,enzyme  kinase  protein kinase  camk,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
